Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,latitude,longitude,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
426953,12/3/2020 13:54,6.01168E+15,fraud_Block Group,misc_pos,9.25,Jennifer,Gonzalez,F,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,4/16/1974,369435b7082afe2f51cf4c672385f5f6,1386078845,40.190246,-106.805609,0
40837,7/5/2020 17:04,4.99E+18,"fraud_McDermott, Osinski and Morar",home,252.48,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,7/9/1994,9b3c14d97332ea51409c55a4051d43a9,1373043841,34.278473,-80.69075,1
75669,7/17/2020 18:58,3.02354E+13,fraud_Adams-Barrows,health_fitness,26.63,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,3/24/1980,a3533f8a67ec29abd2ed32610db09a6f,1374087515,38.711565,-80.901437,0
425184,12/2/2020 22:47,3.588E+15,fraud_Goyette Inc,shopping_net,990.84,Jason,Johnson,M,5942 Thomas Park,Craig,AK,99921,55.4732,-133.1171,1920,Commissioning editor,6/17/1997,583bfd7df5cd966870be9f4d2101f97b,1386024435,55.480308,-133.312477,1
64590,7/13/2020 16:07,3.54511E+15,fraud_Thiel Ltd,travel,5.11,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,3/5/1999,0b5c04d195df09dd34b4e216b0b35456,1373731649,33.661933,-91.052325,0
184904,8/24/2020 23:27,4.47157E+12,fraud_Pagac LLC,shopping_pos,787.07,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,10/24/1927,5e1c1317711b364fff7aed62f8d3c70c,1377386827,36.328401,-80.412443,1
137986,8/8/2020 22:26,3.43819E+14,fraud_Howe PLC,entertainment,471.23,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1/24/1956,e945cebdbeafc4fe0eb71b9a10d867f7,1376000776,41.156542,-94.007862,1
224615,9/9/2020 0:50,4.17395E+15,fraud_Schamberger-O'Keefe,grocery_pos,315.66,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,5ad76dfdf084b1516842b2b71f4b1fc1,1378687845,40.149478,-74.885472,1
129344,8/4/2020 22:41,4.73E+18,fraud_Rau-Robel,kids_pets,22.04,Elizabeth,Mckee,F,358 Pruitt Square,Jay,FL,32565,30.8985,-87.1332,5719,Higher education careers adviser,11/5/1994,3997bf7998557493819a1fdb926911b3,1375656098,30.469998,-88.052595,1
54790,7/10/2020 9:34,3.45389E+14,fraud_Bradtke PLC,grocery_pos,61.16,Justin,Fowler,M,5569 Phillips Neck Apt. 003,Coffeeville,MS,38922,33.9215,-89.6782,3451,Financial trader,5/19/1984,a0392eacee6258476404e33127652973,1373448886,34.279951,-90.405894,0
390402,11/21/2020 13:21,2.26494E+15,fraud_Goyette-Gerhold,kids_pets,52.61,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/1995,26179ee1a44f9f5c63dba2afa88e3d3a,1385040116,29.897488,-99.006957,0
138464,8/9/2020 2:25,4.30248E+15,"fraud_Quitzon, Green and Bashirian",shopping_pos,7.24,Daniel,Cain,M,384 Newman Forks Apt. 370,Belmond,IA,50421,42.8511,-93.62,3032,Community pharmacist,8/8/1964,a0d04f3c15040880f2c4ae0429a059c2,1376015134,42.032642,-94.440922,0
226149,9/10/2020 1:14,3.76657E+14,fraud_Bogisich-Homenick,misc_net,801.71,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",12/3/1985,2087fffff26d2278524357498012e58f,1378775649,30.189693,-95.045541,1
548122,12/29/2020 20:05,3.57651E+15,fraud_Schoen Ltd,kids_pets,41.09,Leah,Garner,F,147 Mckinney Run Apt. 743,Ehrhardt,SC,29081,33.1044,-81.0221,1352,"Engineer, materials",10/8/1992,f0d7e3f3b768379f2a50e9112561091f,1388347520,33.752186,-80.864267,0
488895,12/16/2020 23:59,2.71402E+15,"fraud_Zboncak, Rowe and Murazik",shopping_net,1056.99,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,8/30/1995,07d67e15b9ed9f64d0e1fd7db283a0af,1387238372,39.874947,-79.921557,1
258088,9/23/2020 22:09,5.86101E+11,"fraud_Rodriguez, Yost and Jenkins",misc_net,737.94,Patrick,Bates,M,4481 Maldonado Hollow,Kirkwood,NY,13795,42.0695,-75.7967,3800,Advertising account executive,7/6/1968,71695d04e743d9f0b5798dee0de99f6f,1379974167,41.150118,-75.000364,1
11330,6/24/2020 18:16,3.42952E+14,fraud_Stiedemann Inc,misc_pos,6.05,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,9/26/1987,8e5d5d24fb2995cd82f5553c6015c4b5,1372097791,42.081119,-73.079305,0
172831,8/20/2020 22:07,3.72382E+14,fraud_Volkman-Predovic,shopping_net,1046.28,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,6b3b2a38043e568a6dfdef323ca75299,1377036430,42.06062,-73.765041,1
505085,12/20/2020 23:16,4.71656E+15,fraud_Emmerich-Rau,personal_care,19.27,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,5/4/1972,6c8614ea571c5b5c870fc23047412d1c,1387581397,48.391178,-111.997173,1
153952,8/14/2020 6:46,6.76118E+11,"fraud_Jenkins, Hauck and Friesen",gas_transport,52.22,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",2/6/1937,fd6dd3f245a36c0a909cea5814cf086f,1376462788,43.995961,-122.407716,0
90648,7/22/2020 11:22,2.71221E+15,fraud_McCullough Group,grocery_net,56.38,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",2/22/1977,7b033ed54f3ecdba8dc03877a7d6b6e9,1374492152,31.000284,-91.242017,0
138440,8/9/2020 2:13,3.43819E+14,fraud_Stracke-Lemke,grocery_pos,309.21,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1/24/1956,46b75e79f42638c6d781fd0556e40319,1376014413,40.899447,-94.021909,1
51781,7/8/2020 23:11,5.03851E+11,fraud_Wiza LLC,misc_pos,7.97,Bruce,Hall,M,77686 Donald Bridge Apt. 711,Grifton,NC,28530,35.3757,-77.4193,7332,Forensic psychologist,6/27/1957,3a8ad64314b25bbfe077559bd783ee53,1373325116,35.365011,-76.516309,1
113580,7/30/2020 23:38,4.35E+18,fraud_Macejkovic-Lesch,shopping_pos,975.25,Joseph,Bartlett,M,610 Pacheco Parkway,Falls Church,VA,22046,38.8856,-77.1802,116155,Armed forces training and education officer,5/9/1932,135d392c8bd3fbe6198116d7dd00726f,1375227530,38.385786,-77.238447,1
523753,12/24/2020 22:17,4.86E+18,fraud_Kertzmann LLC,health_fitness,81.77,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",12/16/1977,486608c2e7fda81d033b7ad39d2907a1,1387923463,30.896872,-91.375598,0
36461,7/4/2020 3:17,4.99E+18,fraud_Kiehn Inc,grocery_pos,352.15,Vanessa,Anderson,F,21178 Brittney Locks,Prosperity,SC,29127,34.1832,-81.5324,8333,Archaeologist,7/9/1994,1467d5fccdc1fdffc9631dc2ce881640,1372907861,34.737279,-81.365331,1
403234,11/26/2020 22:54,4.50538E+12,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,6.97,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,3/15/1933,676d81242e8f7607699205784ba90619,1385506474,39.322491,-76.622225,1
403790,11/27/2020 7:37,4.60164E+12,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,44.81,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,12/18/1990,3109625aebcf1671e1b69aba78da1ed9,1385537867,30.069734,-94.872366,0
242415,9/17/2020 1:01,3.42952E+14,fraud_Corwin-Gorczany,misc_net,911.2,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,9/26/1987,d05e1ae086d3fdd8fe8fa679d6d1a7db,1379379705,41.281239,-72.940985,1
402489,11/26/2020 13:58,1.80046E+14,fraud_Boyer PLC,shopping_net,907.77,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",3/24/1968,10db198dfe0879429a216a73e247934a,1385474317,44.053799,-122.165058,1
263458,9/26/2020 21:37,3.56196E+15,fraud_Hammes-Beatty,kids_pets,47.31,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.064,-72.3366,1858,Clinical biochemist,3/3/1984,0ca0567a97d727a2efdcc86c50656715,1380231446,40.128198,-72.053609,0
135723,8/7/2020 23:17,6.59597E+15,fraud_Terry-Huel,shopping_net,815.62,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,9/11/1969,40ec2eb509eee02156eb1fc5bd164247,1375917454,41.507465,-74.528902,1
460624,12/11/2020 0:10,3.59622E+15,fraud_Botsford Ltd,shopping_pos,829.36,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,3/25/1988,abc615a575dd5b29a7e1a49d455ce122,1386720612,40.865108,-92.348375,1
400054,11/24/2020 23:11,4.97223E+15,"fraud_Kihn, Abernathy and Douglas",shopping_net,1082.1,Brian,Hogan,M,3316 Cindy Land,Lane,OK,74555,34.2691,-95.9685,861,Quantity surveyor,4/8/1960,8ebf7f1820fd92be12c503a3adf85457,1385334705,33.505052,-96.859338,1
128747,8/4/2020 19:48,4.26E+12,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,43.83,Julie,Johnson,F,9331 Robert Passage Suite 327,Hudson,KS,67545,38.1485,-98.6408,215,Probation officer,11/22/1968,c4ac5dd37a1fc42e0f84471c8c0b77dd,1375645702,38.028308,-99.315961,0
309666,10/16/2020 22:34,3.00424E+13,fraud_Herman Inc,misc_pos,6.84,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,5/16/1976,0fc2c4bf7b4517d511099ff886814945,1381962863,41.431904,-73.763269,1
172917,8/20/2020 22:56,3.72382E+14,"fraud_Stehr, Jewess and Schimmel",misc_net,1039.88,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,fba3b56e17622b475101b252452e5247,1377039385,42.389188,-74.326336,1
511374,12/21/2020 22:59,4.71656E+15,fraud_Botsford and Sons,home,219.11,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,5/4/1972,4de4d5177b9b5c2054a638583ba63a3d,1387666762,47.911219,-113.691603,1
464284,12/11/2020 23:19,4.56E+18,fraud_Thompson-Gleason,health_fitness,19.45,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,10/18/1972,bfde75d978bb9905a4a8c87440692a4c,1386803973,39.25188,-122.490946,1
87623,7/21/2020 12:08,5.83699E+11,fraud_Abbott-Steuber,personal_care,96.05,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",7/22/1936,14bb6adcd80817434ce4f2e60b558fa0,1374408484,43.942107,-89.298744,0
522696,12/24/2020 15:49,3.71009E+14,fraud_Beier-Hyatt,shopping_pos,5.12,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,9/14/2003,6a5b8a7174b8fb22a6228569c8e54023,1387900188,31.016746,-84.468989,0
226013,9/9/2020 23:23,4.17395E+15,fraud_Heathcote LLC,shopping_net,1102.11,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,6f6b169e644566fd9757273154f5fde4,1378769027,39.767952,-73.425789,1
151294,8/12/2020 23:08,2.28406E+15,"fraud_Ferry, Lynch and Kautzer",misc_net,796.22,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,11/22/1969,76a1998cae8bc8807138290005b7c218,1376348919,39.216741,-84.162768,1
404678,11/27/2020 18:46,6.76276E+11,fraud_Fisher Inc,shopping_net,850.57,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1/18/1986,164a98659d161d72f0916d582ea91548,1385578000,44.092973,-86.164902,1
426142,12/3/2020 7:02,4.60E+18,"fraud_Schaefer, McGlynn and Bosco",gas_transport,70.9,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,12/30/1964,11e5962436439164ba8c4fb3c2e15ec1,1386054150,35.934398,-89.125066,0
25893,6/29/2020 22:35,4.76E+18,"fraud_Schiller, Blanda and Johnson",home,342.36,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,5/2/1986,75523b58f5e36ecf78169790695888a2,1372545358,35.871554,-91.637032,1
311628,10/17/2020 23:36,4.30659E+15,fraud_Wisozk and Sons,misc_pos,7.73,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",10/19/1959,f5804794030b6c5e7f504c2a114b96eb,1382052994,39.378363,-87.937929,1
371808,11/12/2020 23:42,3.53581E+15,fraud_Boyer PLC,shopping_net,1113.48,Matthew,Myers,M,4936 Michelle Points,Tower Hill,IL,62571,39.39,-88.9597,1532,Radio broadcast assistant,1/9/1980,ab67dc261850fe24b59e91ecf60a73f8,1384299779,38.844694,-88.953632,1
175318,8/21/2020 23:23,3.72382E+14,fraud_Dibbert and Sons,entertainment,549.93,Brent,Terrell,M,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1/21/1966,bc122d856eea8e03c2b9036ea03716be,1377127401,42.178833,-73.895412,1
259804,9/24/2020 22:38,5.86101E+11,fraud_Durgan-Auer,misc_net,963.78,Patrick,Bates,M,4481 Maldonado Hollow,Kirkwood,NY,13795,42.0695,-75.7967,3800,Advertising account executive,7/6/1968,e10b0891f268be24032e0b8ccd1b00bb,1380062330,41.32555,-75.444386,1
206067,9/1/2020 10:45,1.80053E+14,"fraud_Moen, Reinger and Murphy",grocery_pos,312.52,Evan,Santiago,M,9652 Ford Ford Apt. 566,Arlington,VA,22204,38.859,-77.0997,207410,Historic buildings inspector/conservation officer,11/14/1968,eb81aa60bf1c8b8621a8fb7fc9253afb,1378032358,38.177726,-78.049438,1
152239,8/13/2020 12:23,2.23388E+15,fraud_Erdman-Durgan,health_fitness,28.43,Jamie,Robinson,F,67089 Caitlin Meadow Apt. 905,Sturgis,MS,39769,33.357,-89.0473,1923,Medical physicist,1/16/1960,06837a817d696250ee07582f4db46396,1376396609,32.900103,-89.456884,0
365378,11/9/2020 23:18,2.47509E+15,fraud_Rau and Sons,grocery_pos,317.61,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,10/12/1993,1879faeb619391eb17e3ff109a1527d3,1384039089,43.859618,-94.555931,1
361904,11/8/2020 22:24,2.47509E+15,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1027.83,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,10/12/1993,a0ce2438795892f501a81e601585ad77,1383949488,45.002188,-94.409407,1
162148,8/17/2020 7:44,3.51487E+15,fraud_Dibbert and Sons,entertainment,125.97,Christopher,Castaneda,M,1632 Cohen Drive Suite 639,High Rolls Mountain Park,NM,88325,32.9396,-105.8189,899,Naval architect,8/30/1967,1b8c3c860b271e6e9f88ad3b3be1cb60,1376725497,32.878868,-106.242202,0
260134,9/25/2020 3:06,4.42781E+12,fraud_Friesen-Stamm,gas_transport,12.08,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,8/16/2000,cb0326122ad0815e38c340632a0169cf,1380078388,34.062263,-106.413186,1
209009,9/2/2020 10:45,3.00332E+13,"fraud_Casper, Hand and Zulauf",grocery_pos,109,Kevin,Summers,M,7302 Samantha Mission,Carroll,NE,68723,42.277,-97.1926,566,Metallurgist,1/26/1975,641e92337121d6073ef3e50b66707803,1378118715,41.783749,-97.054056,0
146491,8/11/2020 6:18,3.02388E+13,fraud_Wisozk and Sons,misc_pos,812.95,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1/2/1976,674a819c75018cdb9934d99fce829940,1376201918,30.925335,-98.208483,1
365603,11/10/2020 0:59,4.10316E+12,fraud_Ledner-Pfannerstill,gas_transport,6.12,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,6/27/1982,db34fe6074d3ac9567162e7f497bbb75,1384045149,32.946792,-101.999889,1
118212,8/2/2020 0:02,3.57779E+15,"fraud_Gottlieb, Considine and Schultz",shopping_net,1034.33,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,11/12/1994,e5d9849bf300a0bfbe8c9c04d0b9fd5c,1375401720,48.171663,-97.431113,1
258113,9/23/2020 22:26,4.09E+18,fraud_Prosacco LLC,personal_care,48.72,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",12/7/1945,3d10d2bf34b553a220c43718c7e496e9,1379975210,34.335775,-78.855519,0
507132,12/21/2020 8:54,4.90E+18,"fraud_Schumm, Bauch and Ondricka",grocery_pos,40.58,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,10/7/1975,e46ea7327abf644a2f8a32c760d7dc0c,1387616092,27.885324,-82.119196,0
288819,10/7/2020 2:02,6.59725E+15,fraud_Rau and Sons,grocery_pos,334.85,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,5/16/1968,ff672a4bd0d4aebf7bea4f2370a4071e,1381111372,43.198536,-93.5925,1
290124,10/7/2020 22:40,3.58696E+15,fraud_Price Inc,shopping_net,955.07,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",12/8/1994,2c1a1769bab3626f6a11b5e8cfd884d1,1381185608,40.18983,-79.982555,1
133686,8/7/2020 2:44,4.51835E+15,fraud_Donnelly PLC,misc_net,695.52,Christopher,Gregory,M,9579 Porter Tunnel,Wauchula,FL,33873,27.5517,-81.8074,14742,Teaching laboratory technician,2/26/1993,9c8a4fc8aa4204d4b0b9e471f477c00d,1375843450,27.407403,-82.662143,1
304567,10/13/2020 23:35,4.12977E+15,"fraud_Roberts, Daniel and Macejkovic",kids_pets,21.23,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",6/14/1972,ef0c884f7004aab9a899c9f0dc17ade5,1381707346,47.184637,-97.741828,1
496267,12/19/2020 0:48,3.74125E+14,fraud_Murray-Smitham,grocery_pos,297.87,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",7/20/1970,9282a84cbc4e1a0617aa7742c5080b9c,1387414122,38.870956,-76.05812,1
221956,9/8/2020 4:11,4.45083E+15,fraud_Smitham-Boehm,grocery_net,52.4,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1/20/1972,d66a51e3d7656a49f150986f0dc47fde,1378613481,35.252971,-95.296528,0
212666,9/4/2020 13:54,5.13048E+15,fraud_Hammes-Beatty,kids_pets,53.15,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,12/25/1978,44243948068b8e50220351bc2733966e,1378302885,40.010615,-83.078853,0
121895,8/3/2020 1:50,3.57779E+15,fraud_Koelpin and Sons,misc_net,772.78,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,11/12/1994,821bf185d401a4936ddf637e5ac35bc8,1375494622,48.414592,-96.282691,1
258185,9/23/2020 23:17,3.02704E+13,fraud_Langworth LLC,personal_care,18.68,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,11/28/1972,79f3b6ad221dbdad992b987f9f084dd5,1379978277,40.551606,-91.420352,1
447559,12/7/2020 22:40,4.41272E+15,"fraud_Rowe, Batz and Goodwin",grocery_pos,327.7,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,11/17/1949,3001aebd7a3fe1ce45699838cc5f822e,1386456040,37.102138,-75.77995,1
230112,9/12/2020 4:39,6.01148E+15,fraud_Bradtke PLC,grocery_pos,120.68,Anthony,Roberts,M,95488 Cabrera Well,Maria Stein,OH,45860,40.4062,-84.5076,2274,"Designer, television/film set",12/17/1943,dd482553693fa36dece07438d7cf377f,1378960767,41.231092,-84.564143,0
456922,12/9/2020 22:26,2.13181E+14,fraud_Kris-Padberg,shopping_pos,866.41,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1/15/1951,7f1539f5bca55a223568993df5f168f8,1386627979,40.040928,-124.414258,1
259815,9/24/2020 22:45,3.02704E+13,fraud_Emmerich-Rau,personal_care,16.32,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,11/28/1972,376536fe9ece5554d8fb75489b3188b3,1380062718,41.212492,-91.620246,1
448224,12/8/2020 0:59,2.13181E+14,fraud_Rau and Sons,grocery_pos,348.31,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1/15/1951,903838472c291d8e21442a7de46f650a,1386464394,40.997988,-123.783151,1
343387,10/31/2020 22:05,4.02622E+12,"fraud_Streich, Rolfson and Wilderman",kids_pets,20.73,Debbie,Payne,F,204 Ashley Neck Apt. 169,Preston,CT,6365,41.5224,-71.9934,4720,Broadcast presenter,5/18/1977,271fbd5a65de148ccb63a308abc0f1a0,1383257126,41.4162,-71.704669,1
62042,7/12/2020 23:12,3.5149E+15,"fraud_Quitzon, Green and Bashirian",shopping_pos,915.25,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,10/13/1952,68d5de7b1fa679ad26c8efab6da20fa9,1373670758,43.083272,-78.132547,1
288490,10/6/2020 22:40,5.81508E+11,"fraud_Moore, Dibbert and Koepp",misc_net,798.61,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407,Clothing/textile technologist,8/8/1978,0ac4b3b17cc469f0c767eada3cce5643,1381099228,32.77392,-97.801577,1
188405,8/25/2020 22:13,4.81E+18,fraud_Terry Ltd,home,73.59,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,8/31/1985,d9451ea3ccb846fd15c03272daf4e442,1377468820,37.183116,-94.359115,0
55462,7/10/2020 15:57,6.75962E+11,fraud_Torphy-Goyette,shopping_pos,732.17,Christopher,Cummings,M,478 George Course Apt. 056,Sprague,NE,68438,40.6267,-96.7456,142,Chiropodist,8/24/1967,b45ec08aa8250d729bd5982c152d5bc2,1373471867,40.861972,-96.095497,1
406515,11/28/2020 19:28,3.51351E+15,fraud_Halvorson Group,misc_pos,9.43,Sarah,Adams,F,5654 Peterson Land,Ridgeland,MS,39157,32.4122,-90.1207,24645,"Scientist, clinical (histocompatibility and immunogenetics)",5/29/1966,37d493473ec84f041143e9ce6f3ef5ba,1385666916,32.941759,-90.217046,1
501922,12/20/2020 11:50,4.97E+18,fraud_Spinka-Welch,grocery_net,85.63,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,9/27/1965,c84991647c636c89a21878369779c26a,1387540241,35.452702,-93.506084,0
141955,8/10/2020 2:04,6.57356E+15,fraud_Kerluke-Abshire,shopping_net,626.2,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,6/18/1968,5fd882313f9af614e538217e6c501837,1376100283,36.37969,-96.746054,0
436487,12/6/2020 1:55,3.56418E+15,fraud_Corwin-Collins,gas_transport,18.54,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),3/4/1962,3bb90271102a1e64250cb6c8bd31543a,1386294900,40.613371,-81.31443,1
429206,12/4/2020 4:36,6.30423E+11,"fraud_Jenkins, Hauck and Friesen",gas_transport,13.69,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,6/21/1978,bd4c76b1048b64e17a8e6ef648c4e5fe,1386131796,48.173571,-118.479952,1
153255,8/13/2020 22:13,3.58379E+15,fraud_Ratke and Sons,health_fitness,18.26,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,9/27/1970,3224e13b1c93e12930d5e0a96bb745d8,1376431980,34.816305,-98.054499,1
153285,8/13/2020 22:32,3.58379E+15,fraud_Mayert Group,shopping_pos,845.81,Beth,Lambert,F,6447 Johnson Estates Apt. 986,Roosevelt,OK,73564,34.847,-98.9836,551,Amenity horticulturist,9/27/1970,f4aed484f279ae3dea580ee7c5f0a9d1,1376433132,34.336594,-98.366344,1
138504,8/9/2020 2:43,3.40951E+14,fraud_Wiegand-Lowe,grocery_net,64.13,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,7/2/1971,70b059d346e2085f4b11f9e6cd6fbf57,1376016237,41.040073,-74.269602,0
118475,8/2/2020 2:27,3.74656E+14,fraud_Kunze Inc,grocery_pos,76.11,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,7/3/1984,9b4b362e1a6e855d0738bfb9da3ccaf5,1375410422,39.405866,-77.029833,0
